"","SOURCEID","DEPTH","OCDENS","MNGUSG_30mf","SOCS_0_200cm_30m","mfw_30m","a2012mfw_30m","TREL10_30m","TRC_30m","SW1L14_30m","SW2L14_30m","SW1_30m","SW2_30m","SRTMGL1_30m","REDL14_30m","RED_30m","OCCGSW_30m","NIRL14_30m","EXTGSW_30m","NIR_30m","SST_1_30m","SST_2_30m","SST_3_30m","SST_4_30m","TSM_1_30m","TSM_2_30m","TSM_3_30m","TSM_4_30m","TidalRange_30m","MTYP_Organogenic_30m","MTYP_Mineralogenic_30m","MTYP_Estuarine_30m","OCDENS.predicted"
"3793","GNA14 Site 1",22.5,42,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,30.2835132275132
"3794","GNA14 Site 1",40,6,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,21.241423417852
"3795","GNA14 Site 1",75,9,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,10.9856240981241
"3796","GNA14 Site 1",15,40,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,35.6646885521886
"3797","GNA14 Site 1",30,42,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,15.8737253487253
"3798","GNA14 Site 1",50,6,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,13.1147295321637
"3799","GNA14 Site 1",100,9,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,11.8192602040816
"3800","GNA14 Site 1",0,40,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,36.9445372088229
"3801","GNA14 Site 1",15,42,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,36.4892530984997
"3802","GNA14 Site 1",30,6,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,35.9702907293071
"3803","GNA14 Site 1",50,9,100,509,66,66,12,7,71,38,71,42,3,35,34,0,63,0,64,2506,2521,2069,2633,780,446,676,1837,4914,0,0,100,12.1539257369614
"3804","GNA14 Site 2",7.5,40,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,35.311974789916
"3805","GNA14 Site 2",22.5,36,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,32.2056722689076
"3806","GNA14 Site 2",40,24,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,28.015404269816
"3807","GNA14 Site 2",75,25,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,25.6724986281324
"3808","GNA14 Site 2",15,40,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,34.7833333333333
"3809","GNA14 Site 2",30,36,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,27.3490653286108
"3810","GNA14 Site 2",50,24,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,25.7577825159915
"3811","GNA14 Site 2",100,25,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,25.6411707331642
"3812","GNA14 Site 2",0,40,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,35.2995614035088
"3813","GNA14 Site 2",15,36,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,36.0541456228956
"3814","GNA14 Site 2",30,24,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,32.1891108891109
"3815","GNA14 Site 2",50,25,100,193,0,0,6,12,22,18,50,41,3,20,37,32,22,1,39,2580,2597,2194,2689,354,322,465,353,4917,0,0,100,25.9614633732281
"3816","GNA14 Site 3",7.5,35,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,31.6099358974359
"3817","GNA14 Site 3",22.5,26,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,26.8691820276498
"3818","GNA14 Site 3",40,10,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,20.645966634991
"3819","GNA14 Site 3",75,24,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,17.3830070427085
"3820","GNA14 Site 3",15,35,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,27.7917240587695
"3821","GNA14 Site 3",30,26,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,17.9097424134738
"3822","GNA14 Site 3",50,10,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,20.7912016446263
"3823","GNA14 Site 3",100,24,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,18.7609045444662
"3824","GNA14 Site 3",0,35,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,31.8321428571429
"3825","GNA14 Site 3",15,26,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,31.32810111699
"3826","GNA14 Site 3",30,10,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,23.3914406268837
"3827","GNA14 Site 3",50,24,100,127,152,152,12,20,43,17,42,25,5,24,21,0,50,0,37,2598,2554,2264,2647,254,319,486,205,4946,0,100,0,16.1993827160494
"3828","GNA14 Site 4",7.5,40,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,35.1585281385281
"3829","GNA14 Site 4",22.5,28,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,26.2205837173579
"3830","GNA14 Site 4",40,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,17.3352425352425
"3831","GNA14 Site 4",75,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,14.7575820314951
"3832","GNA14 Site 4",15,40,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,28.2500321750322
"3833","GNA14 Site 4",30,28,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,15.9764102564103
"3834","GNA14 Site 4",50,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,13.5862598588626
"3835","GNA14 Site 4",100,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,13.9317805383023
"3836","GNA14 Site 4",0,40,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,35.7330952380952
"3837","GNA14 Site 4",15,28,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,34.4697681704261
"3838","GNA14 Site 4",30,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,24.8667731175928
"3839","GNA14 Site 4",50,12,100,170,0,0,58,54,46,19,46,22,6,17,14,0,84,0,65,2604,2596,2248,2655,249,310,483,193,4947,0,100,0,13.9534878623486
"3840","ENN16 Tran1Well1",15,52,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,55.717316017316
"3841","ENN16 Tran1Well1",40,58,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,56.2627989417989
"3842","ENN16 Tran1Well1",75,59,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,56.3296428571429
"3843","ENN16 Tran1Well1",30,52,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,57.1285375532327
"3844","ENN16 Tran1Well1",50,58,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,57.1884074074074
"3845","ENN16 Tran1Well1",100,59,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,56.1239926739927
"3846","ENN16 Tran1Well1",0,52,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,55.4659535311709
"3847","ENN16 Tran1Well1",30,58,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,54.9029500835422
"3848","ENN16 Tran1Well1",50,59,100,834,524,524,51,66,41,14,41,15,8,14,10,0,53,0,55,2736,2803,2201,2809,866,1277,1082,1217,6939,0,0,100,56.5262254901961
"3849","ENN16 Tran1Well2",15,57,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,53.4381429453347
"3850","ENN16 Tran1Well2",40,56,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,53.3561121418264
"3851","ENN16 Tran1Well2",75,32,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,44.0922743055556
"3852","ENN16 Tran1Well2",30,57,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,52.5997594997595
"3853","ENN16 Tran1Well2",50,56,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,42.9030932030932
"3854","ENN16 Tran1Well2",100,32,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,41.3958235753318
"3855","ENN16 Tran1Well2",0,57,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,52.1995846495846
"3856","ENN16 Tran1Well2",30,56,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,54.3514678558157
"3857","ENN16 Tran1Well2",50,32,100,837,524,524,63,74,39,14,42,17,8,14,17,0,53,0,58,2736,2804,2203,2809,867,1279,1082,1219,6939,0,0,100,53.2190965427267
"3858","ENN16 Tran1Well3",15,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,55.1735822510823
"3859","ENN16 Tran1Well3",40,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,55.6089006952643
"3860","ENN16 Tran1Well3",75,53,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,51.7618095238095
"3861","ENN16 Tran1Well3",30,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,55.2911355311355
"3862","ENN16 Tran1Well3",50,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,53.684022556391
"3863","ENN16 Tran1Well3",100,53,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,52.2068617724868
"3864","ENN16 Tran1Well3",0,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,54.416968031968
"3865","ENN16 Tran1Well3",30,56,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,55.3105751391466
"3866","ENN16 Tran1Well3",50,53,100,846,686,686,63,66,43,17,50,21,10,22,19,0,62,0,65,2736,2806,2208,2809,873,1285,1082,1229,6938,0,0,100,54.6640724946695
"3867","ENN16 Tran2Well1",15,49,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,44.9476418705237
"3868","ENN16 Tran2Well1",40,62,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,41.6400786077105
"3869","ENN16 Tran2Well1",75,60,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,43.3481566849703
"3870","ENN16 Tran2Well1",30,49,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,44.9512916537196
"3871","ENN16 Tran2Well1",50,62,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,44.0197430350296
"3872","ENN16 Tran2Well1",100,60,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,42.559783306587
"3873","ENN16 Tran2Well1",0,49,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,44.5545765115086
"3874","ENN16 Tran2Well1",30,62,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,43.2628833482343
"3875","ENN16 Tran2Well1",50,60,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,43.6268899170582
"3876","ENN16 Tran2Well2",15,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.2514073566145
"3877","ENN16 Tran2Well2",40,39,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,47.6723758511669
"3878","ENN16 Tran2Well2",75,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,47.5150534220193
"3879","ENN16 Tran2Well2",30,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,45.2173338931982
"3880","ENN16 Tran2Well2",50,39,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,47.0693094546861
"3881","ENN16 Tran2Well2",100,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,48.1312311442236
"3882","ENN16 Tran2Well2",0,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.4360969541268
"3883","ENN16 Tran2Well2",30,39,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,45.7104729409455
"3884","ENN16 Tran2Well2",50,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.4519354261195
"3885","ENN16 Tran2Well3",15,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.0059711142622
"3886","ENN16 Tran2Well3",40,35,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,48.9911483253624
"3887","ENN16 Tran2Well3",75,38,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,48.9599647350802
"3888","ENN16 Tran2Well3",30,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,44.3951729114854
"3889","ENN16 Tran2Well3",50,35,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.917930229859
"3890","ENN16 Tran2Well3",100,38,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,49.1871038514754
"3891","ENN16 Tran2Well3",0,43,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.0710588359033
"3892","ENN16 Tran2Well3",30,35,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.0651361845803
"3893","ENN16 Tran2Well3",50,38,100,738,686,686,74,72,45,15,43,16,26,13,14,0,67,0,67,2737,2764,2137,2802,808,1207,1095,1098,6960,0,0,100,46.9103903340105
"3894","JJK16 TP1A",2.5,42,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,31.9651282051282
"3895","JJK16 TP1A",7.5,27,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,38.3736301369863
"3896","JJK16 TP1A",12.5,37,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,34.2273056057866
"3897","JJK16 TP1A",17.5,28,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,34.6476138262322
"3898","JJK16 TP1A",25,25,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,35.2602065826331
"3899","JJK16 TP1A",40,39,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,35.3257421150278
"3900","JJK16 TP1A",75,35,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,34.2767443667444
"3901","JJK16 TP1A",50,39,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,35.3648734177215
"3902","JJK16 TP1A",100,35,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,33.3498001248001
"3903","JJK16 TP1A",30,39,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,31.502342372134
"3904","JJK16 TP1A",50,35,100,499,603,603,70,76,28,10,26,10,2,11,8,0,45,0,52,1264,1293,1182,833,120,139,136,126,4798,0,0,100,36.9047777777778
"3905","JJK16 TP1B",2.5,37,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,46.0769747568449
"3906","JJK16 TP1B",7.5,54,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,40.4617810760668
"3907","JJK16 TP1B",12.5,60,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,40.1614868927369
"3908","JJK16 TP1B",17.5,41,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,38.9756191895536
"3909","JJK16 TP1B",25,24,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,37.2368707482993
"3910","JJK16 TP1B",40,34,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,32.0344032549729
"3911","JJK16 TP1B",75,26,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,29.7464607007576
"3912","JJK16 TP1B",50,34,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,29.9735684147076
"3913","JJK16 TP1B",100,26,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,27.5330309901738
"3914","JJK16 TP1B",30,34,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,32.7691964285714
"3915","JJK16 TP1B",50,26,100,500,540,540,78,68,28,11,27,10,1,10,10,0,46,0,48,1264,1293,1183,834,120,140,136,126,4798,0,0,100,32.4139303482587
"3916","JJK16 TP1C",2.5,16,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,29.0160052910053
"3917","JJK16 TP1C",7.5,22,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,26.7800086580087
"3918","JJK16 TP1C",12.5,33,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,25.109598965849
"3919","JJK16 TP1C",17.5,26,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,28.9382093933464
"3920","JJK16 TP1C",25,28,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,27.796626984127
"3921","JJK16 TP1C",40,29,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,28.4795893719807
"3922","JJK16 TP1C",75,30,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,28.1080176767677
"3923","JJK16 TP1C",50,29,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,29.352890310353
"3924","JJK16 TP1C",100,30,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,27.9908541941151
"3925","JJK16 TP1C",30,29,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,27.7815563940564
"3926","JJK16 TP1C",50,30,100,499,595,595,72,75,30,11,30,13,3,13,13,0,49,0,51,1264,1291,1184,832,121,140,137,127,4798,0,0,100,29.0031428571429
"3927","JJK16 TP2A",2.5,36,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,26.6688366485835
"3928","JJK16 TP2A",7.5,29,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,28.370667989418
"3929","JJK16 TP2A",12.5,38,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,25.0641891891892
"3930","JJK16 TP2A",17.5,33,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,23.3439797410192
"3931","JJK16 TP2A",25,8,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,23.9133646874388
"3932","JJK16 TP2A",40,23,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,18.3872618563095
"3933","JJK16 TP2A",75,7,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,16.8014177489177
"3934","JJK16 TP2A",50,23,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,14.602781392584
"3935","JJK16 TP2A",100,7,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,14.202178030303
"3936","JJK16 TP2A",30,23,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,19.2364126151626
"3937","JJK16 TP2A",50,7,100,453,0,0,37,0,30,11,35,19,0,13,14,0,44,0,48,1265,1297,1178,837,119,138,134,124,4798,0,0,100,20.2436762311762
"3938","JJK16 TP2B",2.5,15,100,449,0,0,70,0,29,11,31,15,0,13,12,0,42,0,49,1265,1298,1180,838,119,138,135,125,4798,0,0,100,17.9108704137393
"3939","JJK16 TP2B",7.5,3,100,449,0,0,70,0,29,11,31,15,0,13,12,0,42,0,49,1265,1298,1180,838,119,138,135,125,4798,0,0,100,15.8145913414432
"3940","JJK16 TP2B",12.5,2,100,449,0,0,70,0,29,11,31,15,0,13,12,0,42,0,49,1265,1298,1180,838,119,138,135,125,4798,0,0,100,15.6408128908129
"3941","JJK16 TP2B",17.5,11,100,449,0,0,70,0,29,11,31,15,0,13,12,0,42,0,49,1265,1298,1180,838,119,138,135,125,4798,0,0,100,16.2535080601536
"3942","JJK16 TP2B",25,24,100,449,0,0,70,0,29,11,31,15,0,13,12,0,42,0,49,1265,1298,1180,838,119,138,135,125,4798,0,0,100,17.9953892668178
